artist,title,cosine_sim,in_country
Calvin Harris,Slide,0.036568632877768674,0
Nicki Minaj,Only,0.036594420273113326,0
Kendrick Lamar,Blood,0.03661473334177326,0
Ariana Grande,Goodnight N Go,0.03666550303079262,0
Taylor Swift,Gorgeous,0.03666811320273086,0
Beyonce,Freedom,0.03668329744827506,0
Drake,Survival,0.03669108056601376,0
Marc E Bassy,You and Me,0.03669413701078436,0
Adele,All I Ask,0.036697129647884935,0
AJR,Im Ready,0.03670854240826866,0
Kendrick Lamar,Institutionalized,0.03672133084403839,0
Britney Spears,Make Me,0.03674311264828529,0
KYLE,iSpy,0.03675813115883123,0
Eminem,Walk On Water,0.03678249877135837,0
Lil Wayne and Charlie Puth,Nothing But Trouble Instagram Models,0.03680214752046659,0
Future,Feed Me Dope,0.03681553221033782,0
Weezer,Africa,0.0368556861129588,0
David Bowie,Space Oddity,0.03687247665036255,0
Meek Mill,RICO,0.036875530353640426,0
Drake,Im Upset,0.036880343230756875,0
Rae Sremmurd,Come Get Her,0.03688643333699361,0
Big Sean,Owe Me,0.03692130748041139,0
Troye Sivan,Happy Little Pill,0.0369315659833786,0
Vance Joy,Riptide,0.036939626546406534,0
Fetty Wap,679,0.03694446370244172,0
Kelly Clarkson,Underneath The Tree,0.03698790206086872,0
Walt Disney Records,For The First Time In Forever,0.03699431320656925,0
Famous Dex,Pick It Up,0.03699496069637456,0
Post Malone and Swae Lee,Sunflower,0.03701244342066499,0
Rvssian Farruko and Bad Bunny,Krippy Kush Remix,0.03702072967150783,0
Lady Gaga,Ill Never Love Again,0.03708204359053234,0
Drake,8 Out Of 10,0.03708531851714643,0
Lil Skies,Red Roses,0.03709141816061922,0
One Direction,AM,0.03714014269007175,0
Big Sean,No Favors,0.03714614719019296,0
Kendrick Lamar,These Walls,0.037172967157386605,0
One Direction,Midnight Memories,0.03718146262490391,0
The Game,100,0.037200103517413735,0
Adam Levine,Lost Stars,0.037202513575010414,0
Zara Larsson,Lush Life,0.03727240830159703,0
Eminem,Lucky You,0.03727961202375085,0
Rae Sremmurd,Look Alive,0.03730124326510174,0
Meghan Trainor,Dear Future Husband,0.03734511297562219,0
Lil Yachty,NBAYoungboat,0.03735317730782559,0
Future,31 Days,0.037354588112262374,0
Queen,Bohemian Rhapsody,0.03738576960724212,0
NWA,Straight Outta Compton,0.0374040128401072,0
Cardi B,Get Up 10,0.03744035898853166,0
6LACK,Pretty Little Fears,0.037457888169004916,0
Ed Sheeran,Galway Girl,0.037490724205493306,0
Kanye West,All Day,0.0375332335967881,0
Rihanna and Kanye West and Paul McCartney,FourFiveSeconds,0.03755965327856626,0
Drake,Is There More,0.0376178729230376,0
Drake,30 For 30 Freestyle,0.03763544058444968,0
JAY Z,Caught Their Eyes,0.037636471767959895,0
Ariana Grande,Best Mistake,0.037642493551929834,0
Alessia Cara,How Far Ill Go,0.037642600060676275,0
Aulii Cravalho,How Far Ill Go,0.037642600060676275,0
Jeremih,Planez,0.037671861309197543,0
Migos,Kelly Price,0.037689783148235824,0
Daniel Caesar,Get You,0.03773337004671857,0
Eminem,The Monster,0.037755207684912,0
Alessia Cara,Wild Things,0.03775645687154883,0
Juicy J,Shell Shocked,0.03776662279302766,0
Big Sean,One Man Can Change The World,0.03780703237075011,0
Brenda Lee,Rockin Around The Christmas Tree,0.03788014980609142,0
Prince And The Revolution,Raspberry Beret,0.03788060573601236,0
6LACK,Prblms,0.03790605362369656,0
Lukas Graham,7 Years,0.03791362539765937,0
"Tyler, The Creator",OKRA,0.037945015232479694,0
Kendrick Lamar,Lust,0.03798389346070442,0
Eminem,Venom,0.038003713346929306,0
Jonas Blue,Fast Car,0.03800943229549407,0
Sam Smith,Leave Your Lover,0.038040470620392126,0
Lil Wayne,Open Safe,0.03804133055055271,0
Katy Perry,Dark Horse,0.0380565210401309,0
A Great Big World,Hold Each Other,0.0380677504088458,0
Rachel Platten,Stand By You,0.03808062829918807,0
"Migos, Nicki Minaj and Cardi B",MotorSport,0.03810137014233986,0
Nicki Minaj,Truffle Butter,0.03810993667349212,0
A Ap Rocky,L$D,0.03811257149987981,0
OneRepublic,Kids,0.03813625780354842,0
Usher,Good Kisser,0.03817616118052104,0
Meek Mill,Blue Notes,0.038192711773816015,0
Wiz Khalifa,See You Again,0.03823521218342777,0
Rick Ross,Sorry,0.03827016313350424,0
One Direction,Infinity,0.03827342551835055,0
J Cole,Change,0.0382939157751551,0
Miley Cyrus,Malibu,0.038404437631220714,0
J Cole,4 Your Eyez Only,0.03847159961613117,0
Post Malone,Takin Shots,0.03848885257112089,0
Meek Mill,Wins and Losses,0.03851183404003652,0
Travis Scott,Carousel,0.03856553132719428,0
Lupe Fiasco,Old School Love,0.03860222164686682,0
P!nk,A Million Dreams,0.038611591081613716,0
Kanye West,Ye vs The People,0.038662398247011,0
"""Weird Al"" Yankovic",Word Crimes,0.03867208563407041,0
Frank Ocean,Pink   White,0.038699852267143134,0
Tamar Braxton,All The Way Home,0.038707296318141675,0
Nicki Minaj and Mike WiLL Made It,Black Barbies,0.03872517765227942,0
Drake,Charged Up,0.03876202890657294,0
Lil Wayne,Dope New Gospel,0.03877857467011359,0
Lil Wayne,Mona Lisa,0.03880507702742494,0
Descendants 2 Cast,Its Goin Down,0.038822958593135774,0
Chris Brown,Grass Aint Greener,0.038832041789936524,0
Shawn Mendes,Stitches,0.038927188480797965,0
J Cole,Deja Vu,0.038942790932697306,0
Drake,After Dark,0.038956158743374894,0
Big Sean,Beware,0.03907337730897989,0
Eminem,Killshot,0.039119279546022664,0
Logic,One Day,0.03912744198311135,0
Nelly,Die A Happy Man,0.03920128188212612,0
twenty one pilots,Stressed Out,0.03922859113450228,0
Lil Wayne,Open Letter,0.03923206418147062,0
Kanye West,Bound 2,0.039234230708084884,0
SZA,The Weekend,0.03930132336889832,0
Pitbull and Ne Yo,Time Of Our Lives,0.03934604544523622,0
5 Seconds Of Summer,Amnesia,0.03939027211511382,0
Chris Jamison,Velvet,0.03941090057547718,0
Dean Lewis,Be Alright,0.03944689556948457,0
5 Seconds Of Summer,Jet Black Heart,0.03946376864059425,0
Drake,Keep The Family Close,0.03947055680860012,0
French Montana,Unforgettable,0.03950852287193781,0
J Cole,Brackets,0.039510094143639665,0
Prince,1999,0.039517180032856654,0
Tee Grizzley,First Day Out,0.03953708852651547,0
Ed Sheeran,Hearts Dont Break Around Here,0.03957077626985614,0
Ed Sheeran,Afire Love,0.03957208402109602,0
Drake,U With Me?,0.03968116987410916,0
Eminem,Guts Over Fear,0.03975120280929187,0
Bryson Tiller,Dont,0.03975439336696995,0
Machine Gun Kelly,Rap Devil,0.03976486680546748,0
Panic! At The Disco,Victorious,0.03976678999909457,0
Drake,Do Not Disturb,0.03977450934575124,0
Rae Sremmurd,Black Beatles,0.039807536918636685,0
Drake,Weston Road Flows,0.039814568514960944,0
Kid Ink,Ride Out,0.039842135138322306,0
Ludacris,Good Lovin,0.03984518289804788,0
I Prevail,Blank Space,0.03994345677091677,0
Travis Scott,Watch,0.039967541472243386,0
Wham!,Careless Whisper,0.04011555421321154,0
Eminem,Stepping Stone,0.0401430499139069,0
Eminem,The Ringer,0.040150610655783105,0
Beyonce,Mine,0.04018086002627335,0
Prince And The Revolution,Lets Go Crazy,0.040185346634435015,0
Ed Sheeran,One,0.04027730080601152,0
BoB,John Doe,0.0403844877767849,0
Ed Sheeran,Photograph,0.04041201517525255,0
Kendrick Lamar,i,0.04045256775784157,0
5 Seconds Of Summer,Kiss Me Kiss Me,0.040475153477776166,0
Eminem,Good Guy,0.04049971545336332,0
Kendrick Lamar,Wesleys Theory,0.04050097746972901,0
Rachel Platten,Fight Song,0.04051065789488497,0
Ed Sheeran,Sing,0.0405428872171316,0
Miguel,Coffee,0.04057762187821629,0
5 Seconds Of Summer,Fly Away,0.04057875703609858,0
Taylor Swift,Style,0.040601361001844145,0
Eminem,Phenomenal,0.04068142753538388,0
Drake,Lose You,0.04071167701324523,0
Justin Bieber,Life Is Worth Living,0.04075922707534183,0
Kanye West,Ultralight Beam,0.04086614913428766,0
Nicki Minaj,Majesty,0.040872330967747054,0
Taylor Swift,Blank Space,0.04093123660935207,0
Drake,Used To,0.04093242453464423,0
Ed Sheeran,Barcelona,0.04094561556344229,0
"Benny Blanco, Halsey and Khalid",Eastside,0.040949346011451476,0
Clean Bandit,Rockabye,0.04095208150943265,0
Ed Sheeran,Dont,0.04113716806012348,0
Drake,March 14,0.041217721104282026,0
Eminem,Not Alike,0.041225365680570246,0
Lorde,Liability,0.04122623685171579,0
Drake and Future,Live From The Gutter,0.04134892677776702,0
Drake,Cant Have Everything,0.04135049122832955,0
Ed Sheeran,Eraser,0.041484573101450116,0
Jake Paul and Erika Costell,Jerika,0.041582388382534446,0
Frank Ocean,Nikes,0.04167054545746655,0
Martin Garrix and Dua Lipa,Scared To Be Lonely,0.04168709952743983,0
Mike Posner,I Took A Pill In Ibiza,0.04169344104190588,0
Jack and Jack,Wild Life,0.041724864789405215,0
Eminem,Rap God,0.041746264806778684,0
Eminem,Normal,0.04179183053686181,0
The Chainsmokers,#SELFIE,0.04180593183614008,0
Wale,The Matrimony,0.04190950596938705,0
Drake,Summer Sixteen,0.04206354602645989,0
Ben Platt,Found / Tonight,0.042120413761885835,0
Flo Rida,Hello Friday,0.04215878987992281,0
Eminem,Kamikaze,0.04221562948751154,0
Ellie Goulding,Beating Heart,0.04224137581259301,0
DJ Khaled,Holy Key,0.04233261746257132,0
Kendrick Lamar,mAAd City,0.04236966694527133,0
Kendrick Lamar,Duckworth,0.042455678054577485,0
Eazy E,Boyz N The Hood,0.042489223099600466,0
DeJ Loaf,No Fear,0.042517358416946996,0
Eminem,Believe,0.04261635351337846,0
JAY Z,Smile,0.04270336109101314,0
Eminem,Fall,0.04275122194931579,0
Jason Aldean,They Dont Know,0.04291733109512754,0
Kendrick Lamar,Fear,0.04302390634164354,0
Michael Jackson,Thriller,0.043195531314925005,0
Drake,"Two Birds, One Stone",0.04332656796324046,0
Ed Sheeran,Thinking Out Loud,0.043365048658532364,0
Lorde,Royals,0.04337896714115362,0
Rebecca Black and Dave Days,Saturday,0.04340201900460958,0
Jimmy Fallon,EW!,0.04340459835398761,0
One Direction,Home,0.043600968969205386,0
Maroon 5,Sugar,0.04377671395460262,0
J Cole,Once An Addict Interlude,0.04405645921830321,0
Jay Z,Part II,0.04419431818808063,0
Kendrick Lamar,XXX,0.04426477766380528,0
Eminem,Kings Never Die,0.0442798512979087,0
Eminem,Headlights,0.04488631953832545,0
Prince,Little Red Corvette,0.04519592783118287,0
Eminem,River,0.045202318473417054,0
Lorde,Glory And Gore,0.045406414347206984,0
Daughtry,Waiting For Superman,0.045455257498077065,0
Demi Lovato,Neon Lights,0.045558126142380466,0
Macklemore and Ryan Lewis,Downtown,0.04572008719400974,0
Ed Sheeran,New Man,0.04577343405068357,0
Macklemore and Ryan Lewis,White Walls,0.04586989039526769,0
Busta Rhymes,Calm Down,0.04598727599945773,0
Drake,Emotionless,0.04612607400886693,0
Eminem,Berzerk,0.0464393137122277,0
Ed Sheeran,Castle On The Hill,0.0469525274637464,0
Buck 22,Achy Breaky 2,0.047073429511046046,0
Train,Angel In Blue Jeans,0.04723765178607889,0
Eminem,Untouchable,0.048120194859823495,0
Ed Sheeran,Perfect,0.04820920292557996,0
Idina Menzel,Baby Its Cold Outside,0.048525481561454156,0
Walt Disney Records,Do You Want To Build A Snowman?,0.04873585125456296,0
Macklemore,Good Old Days,0.050077788998098526,0
Addison Agen,Tennessee Rain,0.050702503559492476,0
Ed Sheeran,Supermarket Flowers,0.05130402697377504,0
Kid Rock,First Kiss,0.051991676705434295,0
Dustin Lynch,Where Its At,0.05239033963452284,0
One Direction,Night Changes,0.0524466799451574,0
Taylor Swift,Wildest Dreams,0.057897015913552403,0
Kygo and Selena Gomez,It Aint Me,0.06858776993401354,0
